date,home_team,away_team,neutral_used,p_home_model,p_draw_model,p_away_model,p_home_model_corr,p_draw_model_corr,p_away_model_corr,lambda_home,lambda_away,scoreline_grid,top_scorelines,p_home_book,p_draw_book,p_away_book,n_books,p_home_poly,p_draw_poly,p_away_poly,poly_volume,div_model_book_home,div_model_book_draw,div_model_book_away,div_model_book_max,div_model_book_l1,div_model_poly_l1,div_book_poly_l1,divergence_type,note,flag_divergent
2026-06-14,Germany,Curaçao,True,0.845,0.1159,0.0391,0.8386,0.1548,0.0066,2.6932,0.4441,"[[0.04480897196002152, 0.0178743243856067, 0.004279968695647059, 0.0006335387995325764, 7.033428963885752e-05, 6.740078193987178e-06], [0.11550169545662456, 0.05331523447077187, 0.01152669399197753, 0.0017062292725841478, 0.00018942237466240602, 1.8152193239895936e-05], [0.15742045957349476, 0.06990609703395076, 0.015521687637554554, 0.0022975848778093153, 0.0002550735651627443, 2.4443493824186817e-05], [0.14132015088689928, 0.06275639270472258, 0.013934194099683965, 0.002062597469777303, 0.00022898570372442033, 2.194351512373992e-05], [0.09514988601611196, 0.04225344775788988, 0.009381797089732781, 0.0013887326960434535, 0.00015417450004093916, 1.477441787114762e-05], [0.08721775237838561, 0.03873100534305065, 0.008599687185100933, 0.0012729615291685783, 0.00014132180216542837, 1.354275420994564e-05]]","[{""score"": ""2-0"", ""prob"": 0.15742045957349476}, {""score"": ""3-0"", ""prob"": 0.14132015088689928}, {""score"": ""1-0"", ""prob"": 0.11550169545662456}]",0.912,0.0639,0.0241,49,0.9402,0.0394,0.0204,6822553,-0.0734,0.0909,-0.0175,0.0909,0.1818,0.2308,0.0564,model_under_concentrated,,False
2026-06-14,Ivory Coast,Ecuador,True,0.1764,0.239,0.5846,0.17,0.2779,0.5521,0.8502,1.7523,"[[0.07706611219296768, 0.12684414932468363, 0.11374849137082654, 0.06644222278676859, 0.02910743418865341, 0.014127202060236054], [0.0600067283515456, 0.11335483968299573, 0.09670732938520103, 0.05648822104530255, 0.024746721400140823, 0.01201074375990303], [0.026775254665763533, 0.04691949970243017, 0.0411095894288774, 0.0240127360511666, 0.010519653090805787, 0.005105680694979709], [0.007587978651054992, 0.013296761002070145, 0.011650260318114601, 0.00680509413576757, 0.002981219191599525, 0.0014469254016899141], [0.001612797545558595, 0.0028261786826504027, 0.002476220889678114, 0.0014463982602185088, 0.0006336474067853895, 0.00030753878519774525], [0.0003183664893776471, 0.0005578881168483664, 0.0004888063934257602, 0.0002855192442571665, 0.00012508209784734272, 6.070820461036921e-05]]","[{""score"": ""0-1"", ""prob"": 0.12684414932468363}, {""score"": ""0-2"", ""prob"": 0.11374849137082654}, {""score"": ""1-1"", ""prob"": 0.11335483968299573}]",0.2887,0.3449,0.3664,49,0.2965,0.3266,0.3769,2700659,-0.1187,-0.067,0.1857,0.1857,0.3714,0.3504,0.0366,model_over_concentrated,,True
2026-06-14,Netherlands,Japan,True,0.3457,0.2767,0.3775,0.3393,0.3157,0.345,1.2169,1.2837,"[[0.08549901477112344, 0.10185086127363699, 0.06759230998560176, 0.028922093797432137, 0.009281612543708535, 0.00300362423311648], [0.09637230272902828, 0.1316120565459686, 0.08225246693145787, 0.0351950327510416, 0.011294709841764766, 0.0036550829962989214], [0.060742572877745676, 0.0779734731942914, 0.05004613925572098, 0.021414257539972233, 0.006872214812291989, 0.002223918618470445], [0.02463902805917183, 0.03162840332384237, 0.020300230480139868, 0.008686271710216195, 0.0027875785559744416, 0.0009020887763857517], [0.007495752257512711, 0.009622079046578377, 0.006175791434796205, 0.0026425612497723797, 0.0008480447444501091, 0.0002744359057439889], [0.0022698872260294117, 0.002913788178335679, 0.0018701725466467613, 0.000800228692036447, 0.0002568075713280623, 8.3105542367378e-05]]","[{""score"": ""1-1"", ""prob"": 0.1316120565459686}, {""score"": ""0-1"", ""prob"": 0.10185086127363699}, {""score"": ""1-0"", ""prob"": 0.09637230272902828}]",0.4623,0.2827,0.2549,48,0.468,0.2709,0.2611,2413684,-0.123,0.033,0.0901,0.123,0.2461,0.2574,0.0237,disagree_on_favorite,,False
2026-06-14,Sweden,Tunisia,True,0.4147,0.2746,0.3108,0.4083,0.3135,0.2782,1.3623,1.1437,"[[0.08502476956488078, 0.08988510343171614, 0.05336388906271396, 0.02034418624911545, 0.005816938027871625, 0.0016324060397979268], [0.10772199951699102, 0.1305603834690892, 0.07269843853534617, 0.0277151946674056, 0.007924503238250984, 0.0022238516013986702], [0.07571370223982585, 0.08659415685578306, 0.04951909482521436, 0.018878415829622717, 0.005397835706015556, 0.0015147934473630188], [0.03438197643414377, 0.039322846093557115, 0.02248687226953607, 0.008572784436192008, 0.0024511845881178707, 0.0006878753920242919], [0.01170977249045631, 0.013392527980896152, 0.007658552113854818, 0.002919708689516852, 0.0008348215209195819, 0.00023427577986438397], [0.004084005077991882, 0.004670897946625851, 0.0026710651934988795, 0.0010183037393734354, 0.00029115982683960924, 8.170811818901261e-05]]","[{""score"": ""1-1"", ""prob"": 0.1305603834690892}, {""score"": ""1-0"", ""prob"": 0.10772199951699102}, {""score"": ""0-1"", ""prob"": 0.08988510343171614}]",0.4868,0.2882,0.225,49,0.5025,0.2792,0.2183,563444,-0.0785,0.0253,0.0532,0.0785,0.157,0.1884,0.0314,model_under_concentrated,,False
2026-06-15,Belgium,Egypt,True,0.544,0.251,0.205,0.5376,0.2899,0.1725,1.6524,0.9159,"[[0.07979650697610263, 0.06708574544178486, 0.03215759450784606, 0.009818024727972264, 0.002248153454129381, 0.00048397011469364793], [0.12354627765706443, 0.11916181302805683, 0.05313717781111021, 0.016223294487927264, 0.0037148465756537724, 0.0007997117456489223], [0.10466217881106166, 0.09586312739279136, 0.04390191040316509, 0.013403677997069447, 0.003069204429817442, 0.0006607214543956636], [0.05764789407392466, 0.05280137941243308, 0.024181157981942453, 0.007382741484590504, 0.0016905168024520076, 0.000363925162346659], [0.0238143309902641, 0.021812236964939884, 0.009989230468183173, 0.003049808707741101, 0.0006983520790294539, 0.00015033739585864657], [0.010677522062801603, 0.00977985237239786, 0.004478825324047154, 0.001367428704066606, 0.00031311690991818486, 6.740608677191459e-05]]","[{""score"": ""1-0"", ""prob"": 0.12354627765706443}, {""score"": ""1-1"", ""prob"": 0.11916181302805683}, {""score"": ""2-0"", ""prob"": 0.10466217881106166}]",0.5901,0.2424,0.1675,49,0.5961,0.2414,0.1626,142115,-0.0525,0.0475,0.005,0.0525,0.105,0.1169,0.0119,model_under_concentrated,,False
2026-06-15,Iran,New Zealand,True,0.6559,0.2132,0.1309,0.6495,0.2521,0.0984,1.9449,0.7385,"[[0.07098336721999858, 0.04781142849944808, 0.018631705706619383, 0.004586229294132561, 0.0008466817049479924, 0.00014222435040487166], [0.13025240613195246, 0.10079226028352524, 0.036236909232148645, 0.008919783151698198, 0.0016467160105379409, 0.0002766129391144059], [0.1292411681022089, 0.09543886756664673, 0.035238684299110166, 0.008674068212759027, 0.0016013536158364003, 0.0002689930306156953], [0.08378729160785223, 0.061873196791333754, 0.02284530510364618, 0.0056234146862095755, 0.0010381605516847677, 0.00017438868611008765], [0.04073959368790677, 0.03008438211904925, 0.011107990600230667, 0.0027342527137291543, 0.0005047810741562022, 8.479238413796723e-05], [0.0228475010652106, 0.016871865678798257, 0.006229562057376508, 0.0015334183808520846, 0.0002830903572046536, 4.755310280595712e-05]]","[{""score"": ""1-0"", ""prob"": 0.13025240613195246}, {""score"": ""2-0"", ""prob"": 0.1292411681022089}, {""score"": ""1-1"", ""prob"": 0.10079226028352524}]",0.5211,0.2764,0.2025,49,0.5276,0.2764,0.196,219332,0.1284,-0.0243,-0.1041,0.1284,0.2568,0.2438,0.013,model_over_concentrated,,False
2026-06-15,Spain,Cape Verde,True,0.9373,0.0517,0.011,0.9112,0.0888,0.0,3.5393,0.2904,"[[0.022342943296931674, 0.0057101081289704925, 0.0009167454801781584, 8.87443926372507e-05, 6.443091944416238e-06, 3.931223021063021e-07], [0.07634018135088304, 0.022948578986829064, 0.003244656735917374, 0.00031409491246075534, 2.2804172073498924e-05, 1.391386107865698e-06], [0.1361638871620955, 0.03954352127150591, 0.005741941226635794, 0.0005558413951684345, 4.035564511914352e-05, 2.462281191869604e-06], [0.16064257863710327, 0.04665240804915998, 0.006774191485378204, 0.0006557670825510845, 4.761053043958413e-05, 2.904934694767463e-06], [0.14214142205225785, 0.04127946450143821, 0.005994009926603342, 0.0005802425884823454, 4.21272402295822e-05, 2.5703742556073462e-06], [0.21032491365299227, 0.061080715821984696, 0.008869262752869728, 0.0008585778203025898, 6.233515913797621e-05, 3.80335116647232e-06]]","[{""score"": ""3-0"", ""prob"": 0.16064257863710327}, {""score"": ""4-0"", ""prob"": 0.14214142205225785}, {""score"": ""2-0"", ""prob"": 0.1361638871620955}]",0.8782,0.0849,0.0369,49,0.9005,0.0682,0.0313,750971,0.033,0.0039,-0.0369,0.0369,0.0738,0.0626,0.0446,model_over_concentrated,,False
2026-06-15,Saudi Arabia,Uruguay,True,0.1146,0.2013,0.6841,0.1082,0.2402,0.6516,0.695,2.0293,"[[0.06809068506727249, 0.13061129600941962, 0.13506025943535968, 0.09136007635429041, 0.046349664140785896, 0.027613396949066085], [0.04308796809285862, 0.09500555718205672, 0.09386392248789327, 0.06349325228055964, 0.032212001520201504, 0.019190706146207735], [0.015840524608139134, 0.03214546330079216, 0.03261668525459165, 0.022063209916381988, 0.011193317806853367, 0.006668560247574883], [0.0036696058983892578, 0.007446797669468084, 0.007555960648844703, 0.005111149235862768, 0.0025930369140343724, 0.0015448344435317063], [0.0006375739337528395, 0.0012938403238528383, 0.0013128067938522137, 0.0008880341961890891, 0.00045052596693636747, 0.00026840652659505543], [9.999977201252985e-05, 0.0002029313473409003, 0.000205906128108138, 0.00013928301089025444, 7.066238375552263e-05, 4.209800627857151e-05]]","[{""score"": ""0-2"", ""prob"": 0.13506025943535968}, {""score"": ""0-1"", ""prob"": 0.13061129600941962}, {""score"": ""1-1"", ""prob"": 0.09500555718205672}]",0.1175,0.2151,0.6674,49,0.1144,0.2139,0.6716,229804,-0.0093,0.0251,-0.0158,0.0251,0.0502,0.0525,0.0085,model_under_concentrated,,False
2026-06-16,France,Senegal,True,0.6552,0.2135,0.1314,0.6488,0.2524,0.0988,1.9429,0.7396,"[[0.0710524087212004, 0.04793105647030008, 0.018704973439160902, 0.004611103289788349, 0.0008525382414302994, 0.00014344951397055028], [0.13023544433150722, 0.10093187847446246, 0.036341004408707356, 0.008958693554323516, 0.0016563560537084607, 0.0002787012468414685], [0.12909182419958157, 0.09547018131636108, 0.03530260563398406, 0.008702710084375667, 0.001609027749918809, 0.00027073770708953217], [0.08360212445857253, 0.06182816014864847, 0.022862585204166674, 0.005636027348068158, 0.0010420345288330443, 0.00017533447702105511], [0.0406066491274122, 0.030030748878800514, 0.011104657705094558, 0.002737492455815648, 0.0005061298473574006, 8.516225675413738e-05], [0.022739021159704918, 0.01681669994621267, 0.006218416243485723, 0.001532948426303492, 0.00028342396026095337, 4.7689390775987026e-05]]","[{""score"": ""1-0"", ""prob"": 0.13023544433150722}, {""score"": ""2-0"", ""prob"": 0.12909182419958157}, {""score"": ""1-1"", ""prob"": 0.10093187847446246}]",0.6511,0.2174,0.1315,49,0.6617,0.2139,0.1244,407025,-0.0023,0.035,-0.0327,0.035,0.07,0.077,0.0212,model_under_concentrated,,False
2026-06-16,Iraq,Norway,True,0.1157,0.2021,0.6822,0.1093,0.2411,0.6497,0.6979,2.0234,"[[0.06829547182338323, 0.13060723727017517, 0.1346750880802297, 0.0908352224480715, 0.04594968762304759, 0.02726134623086611], [0.04340512441264302, 0.09541114485192594, 0.09399114459210833, 0.06339484643282255, 0.032068764868876186, 0.01902597705252225], [0.016021754297526246, 0.032418904706945265, 0.032798698659368075, 0.022121961315934874, 0.01119056225857166, 0.006639213627558311], [0.003727249650162753, 0.0075418302505286805, 0.007630184300279677, 0.005146382290262877, 0.002603336594034883, 0.0015445254128315569], [0.0006503215735612365, 0.0013158804417196426, 0.001331296244270477, 0.0008979284306875697, 0.0004542239209193805, 0.0002694850871698592], [0.00010248399913659539, 0.00020736923936656091, 0.00020979861147958813, 0.0001415042961151959, 7.158102362252235e-05, 4.246808127493342e-05]]","[{""score"": ""0-2"", ""prob"": 0.1346750880802297}, {""score"": ""0-1"", ""prob"": 0.13060723727017517}, {""score"": ""1-1"", ""prob"": 0.09541114485192594}]",0.0648,0.1349,0.8003,48,0.0547,0.1244,0.8209,148211,0.0445,0.1062,-0.1506,0.1506,0.3013,0.3425,0.0412,model_under_concentrated,,True
2026-06-16,Argentina,Algeria,True,0.7463,0.1719,0.0818,0.7399,0.2108,0.0493,2.2393,0.5994,"[[0.060618515086878065, 0.032946343877085414, 0.010510234600381948, 0.0021001033149429136, 0.00031472422603730026, 4.185041276768028e-05], [0.12887715424066887, 0.08064593025949156, 0.023535938563649085, 0.004702835329290935, 0.0007047730455261885, 9.371710349145618e-05], [0.1466734891067809, 0.08792272267914936, 0.026352428139507646, 0.005265612405127832, 0.0007891115532386612, 0.00010493200551669413], [0.10948370357682273, 0.06562948332444182, 0.01967064019902689, 0.0039304904466665735, 0.0005890284325405987, 7.832597872780914e-05], [0.06129267849575941, 0.036741603451743175, 0.011012289373995482, 0.0022004214271866105, 0.0003297580293786747, 4.384953079944593e-05], [0.04217064706203208, 0.025278993016495416, 0.007576685828273262, 0.001513936047027859, 0.0002268804335865564, 3.0169395963125934e-05]]","[{""score"": ""2-0"", ""prob"": 0.1466734891067809}, {""score"": ""1-0"", ""prob"": 0.12887715424066887}, {""score"": ""3-0"", ""prob"": 0.10948370357682273}]",0.6862,0.2077,0.1061,48,0.7015,0.204,0.0945,377621,0.0537,0.0031,-0.0568,0.0568,0.1136,0.0904,0.0306,model_over_concentrated,,False
2026-06-16,Austria,Jordan,True,0.4523,0.2701,0.2776,0.4459,0.3091,0.245,1.4435,1.0737,"[[0.08405935308707552, 0.08325361687429332, 0.04650772780459104, 0.016645258792526135, 0.004468041979511917, 0.0011615133954501688], [0.11309097723102986, 0.12842851150005358, 0.06713479919699422, 0.024027751072111768, 0.00644970449553251, 0.0016766669164273466], [0.08406145398603072, 0.0902575586117142, 0.048455186653687865, 0.017342260303053848, 0.004655136217435052, 0.0012101504638921718], [0.04044810830342942, 0.043429507019191266, 0.023315331161853955, 0.008344628717470853, 0.002239926208287093, 0.0005822918199236729], [0.014596905487720625, 0.01567283207861876, 0.00841403219234444, 0.0030114079947890678, 0.0008083441360609433, 0.00021013735915501492], [0.0054817872769960885, 0.00588584556879833, 0.0031598433420720693, 0.0011309176486458705, 0.00030356917801659496, 7.891592521487219e-05]]","[{""score"": ""1-1"", ""prob"": 0.12842851150005358}, {""score"": ""1-0"", ""prob"": 0.11309097723102986}, {""score"": ""2-1"", ""prob"": 0.0902575586117142}]",0.7195,0.1756,0.105,48,0.7214,0.1741,0.1045,119368,-0.2736,0.1335,0.14,0.2736,0.5471,0.551,0.0039,model_under_concentrated,,True
2026-06-17,Portugal,DR Congo,True,0.7758,0.1564,0.0678,0.7694,0.1953,0.0353,2.3549,0.5538,"[[0.05646956731214555, 0.02828644757508483, 0.008363775563581602, 0.0015438470975781544, 0.0002137309737613128, 2.604149266786033e-05], [0.12653829623539228, 0.07305635753392337, 0.019696122924590748, 0.003635654971790097, 0.0005033219148449503, 6.132594506234701e-05], [0.15125605936345, 0.08375986172662427, 0.023191515321727713, 0.004280860162459487, 0.0005926444480763484, 7.220921599535581e-05], [0.11873257939009652, 0.0657495935965331, 0.01820481404647159, 0.003360378230374183, 0.00046521246340448086, 5.668259841586856e-05], [0.06990178840414835, 0.03870895589780269, 0.010717774901801449, 0.001978365577705249, 0.00027388593212508824, 3.3370916567435794e-05], [0.05188509769980837, 0.02873199676956872, 0.007955344356704912, 0.0014684558668470776, 0.00020329377361209193, 2.4769799256392223e-05]]","[{""score"": ""2-0"", ""prob"": 0.15125605936345}, {""score"": ""1-0"", ""prob"": 0.12653829623539228}, {""score"": ""3-0"", ""prob"": 0.11873257939009652}]",0.7416,0.1697,0.0886,46,0.7588,0.1658,0.0754,175081,0.0278,0.0256,-0.0533,0.0533,0.1067,0.0802,0.0343,model_over_concentrated,,False
2026-06-17,Uzbekistan,Colombia,True,0.1376,0.2176,0.6449,0.1312,0.2565,0.6123,0.7555,1.9134,"[[0.072033873942461, 0.12994807748028425, 0.12691178394255878, 0.0809454399310843, 0.03872077936002971, 0.021222243705372602], [0.04967043431972713, 0.10292412243103212, 0.09588008869480638, 0.061153154726319145, 0.029253010587669347, 0.016033110130221497], [0.019784793333330095, 0.0378567399470998, 0.03621803713784668, 0.023100179183441708, 0.011050121441068511, 0.0060563959215757645], [0.0049823787849011866, 0.009533413607116214, 0.009120741208975651, 0.0058172880935331885, 0.00278273771734641, 0.001525174311615727], [0.0009410294792319338, 0.0018005903664317898, 0.0017226483012695748, 0.0010987200735899556, 0.0005255799163502354, 0.00028806199812568756], [0.00016222151247881846, 0.00031039887595844687, 0.00029696265533477734, 0.00018940536514762236, 9.060329228837272e-05, 4.965822437545783e-05]]","[{""score"": ""0-1"", ""prob"": 0.12994807748028425}, {""score"": ""0-2"", ""prob"": 0.12691178394255878}, {""score"": ""1-1"", ""prob"": 0.10292412243103212}]",0.1081,0.2047,0.6871,48,0.0945,0.204,0.7015,59877,0.0231,0.0518,-0.0748,0.0748,0.1497,0.1784,0.0287,model_under_concentrated,,False
2026-06-17,England,Croatia,True,0.5338,0.2537,0.2125,0.5274,0.2926,0.18,1.6282,0.9327,"[[0.08039896851848496, 0.06886839216208283, 0.03359399962970269, 0.010444490944073289, 0.0024354213315607443, 0.0005355631550682646], [0.1225848903506104, 0.12045676403725473, 0.05469877145467066, 0.017006037667664824, 0.003965427048855683, 0.0008720202102020623], [0.10237638555176586, 0.0954875195185418, 0.04453110126257348, 0.013844873757018478, 0.003228314434964553, 0.0007099249078326938], [0.05556411439916863, 0.05182522736689436, 0.024168964273733502, 0.007514214778446565, 0.0017521465679227024, 0.00038530710555013], [0.02261779505345102, 0.021095852671422333, 0.0098381605917517, 0.0030587182335989897, 0.000713224576786852, 0.00015684218564818256], [0.009943608015303557, 0.00927450660939699, 0.004325214384726657, 0.0013447241462880518, 0.00031355954909349695, 6.895354788843734e-05]]","[{""score"": ""1-0"", ""prob"": 0.1225848903506104}, {""score"": ""1-1"", ""prob"": 0.12045676403725473}, {""score"": ""2-0"", ""prob"": 0.10237638555176586}]",0.5559,0.2538,0.1903,48,0.5622,0.2537,0.1841,167298,-0.0285,0.0388,-0.0103,0.0388,0.0776,0.0778,0.0126,model_under_concentrated,,False
2026-06-17,Ghana,Panama,True,0.1114,0.1988,0.6898,0.105,0.2377,0.6572,0.6862,2.047,"[[0.06747198672929958, 0.13060508175869726, 0.1362005015506327, 0.09293595823140237, 0.04756090598450247, 0.0286911109270735], [0.042144387183481284, 0.09378402029572167, 0.09346623218410618, 0.06377637197671757, 0.03263819612280498, 0.01968898796259492], [0.015306577916359525, 0.031333177257904604, 0.03207013358701052, 0.021882948752651333, 0.011198817853656848, 0.00675568554972557], [0.003501328676440854, 0.007167359853821485, 0.007335936157583367, 0.0050056515840064845, 0.0025616922546311586, 0.0015453405505478919], [0.0006006879477301929, 0.0012296322565216139, 0.0012585532071950024, 0.0008587695857521525, 0.0004394839232045216, 0.0002651186248519963], [9.28826761920613e-05, 0.00019013455347219712, 0.00019460651816986322, 0.00013278910898481224, 6.795615441406752e-05, 4.0994542137331454e-05]]","[{""score"": ""0-2"", ""prob"": 0.1362005015506327}, {""score"": ""0-1"", ""prob"": 0.13060508175869726}, {""score"": ""1-1"", ""prob"": 0.09378402029572167}]",0.4435,0.2834,0.2731,48,0.4372,0.2864,0.2764,72013,-0.3385,-0.0457,0.3841,0.3841,0.7683,0.7617,0.0126,disagree_on_favorite,,True
2026-06-18,Czech Republic,South Africa,True,0.5415,0.2517,0.2068,0.5351,0.2906,0.1743,1.6464,0.92,"[[0.07994757062465024, 0.06752354284616702, 0.032507252708028, 0.009969326698541978, 0.0022930453947062673, 0.0004962298821037097], [0.12331484384042973, 0.1194860546923284, 0.05352092339021039, 0.016413800799378975, 0.003775339245141453, 0.0008170078764437341], [0.10410061539244346, 0.09577675360830212, 0.04405923296977592, 0.013512088871613353, 0.0031079163214147863, 0.0006725732309200145], [0.05713146654107303, 0.052563247331028795, 0.024180150950585195, 0.007415570507036788, 0.0017056557894493726, 0.00036911496530420547], [0.023515743327949708, 0.0216354297824891, 0.009952732842526485, 0.0030523048546009855, 0.0007020608112989207, 0.00015193050884416753], [0.01049277297381951, 0.00965377320770682, 0.004440929837058777, 0.0013619446954989236, 0.0003132609760210965, 6.77917051086354e-05]]","[{""score"": ""1-0"", ""prob"": 0.12331484384042973}, {""score"": ""1-1"", ""prob"": 0.1194860546923284}, {""score"": ""2-0"", ""prob"": 0.10410061539244346}]",0.5401,0.254,0.2058,48,0.5477,0.2462,0.206,159971,-0.005,0.0366,-0.0315,0.0366,0.0731,0.0887,0.0156,model_under_concentrated,,False
2026-06-18,Mexico,South Korea,False,0.6094,0.2307,0.1599,0.603,0.2697,0.1274,1.8164,0.8109,"[[0.07514342371253072, 0.0557317700591091, 0.023762988534999325, 0.006423455809255919, 0.0013022599558350795, 0.00024343260649659345], [0.12839699406841862, 0.10932737775234101, 0.0431635771399389, 0.011667696170430964, 0.0023654515498819383, 0.0004421759524655851], [0.11922186907763864, 0.09668183019856788, 0.03920160102697935, 0.010596720672486343, 0.002148327225208586, 0.0004015887102239596], [0.07218567837291734, 0.05853828289400492, 0.02373552927268875, 0.006416033200868639, 0.0013007551325814235, 0.0002431513085534963], [0.032779884696101484, 0.02658253280741041, 0.010778424893927257, 0.002913553398283775, 0.0005906795395564008, 0.00011041624928581635], [0.01671206894294071, 0.013552491873415914, 0.005495131590412324, 0.001485408069993868, 0.0003011443536110138, 5.629318063784864e-05]]","[{""score"": ""1-0"", ""prob"": 0.12839699406841862}, {""score"": ""2-0"", ""prob"": 0.11922186907763864}, {""score"": ""1-1"", ""prob"": 0.10932737775234101}]",0.4819,0.2855,0.2326,47,0.4925,0.2836,0.2239,228407,0.1211,-0.0158,-0.1052,0.1211,0.2421,0.2209,0.0212,model_over_concentrated,,False
2026-06-18,Switzerland,Bosnia and Herzegovina,True,0.7717,0.1586,0.0697,0.7653,0.1975,0.0372,2.338,0.5602,"[[0.057074388961745735, 0.028929707791510304, 0.00864862094056565, 0.0016148765560570775, 0.00022614816072042516, 2.7904705935527237e-05], [0.12693442374618172, 0.07414505515346906, 0.020220666893565272, 0.003775617076833334, 0.0005287393976387057, 6.524181917126382e-05], [0.1506664805932239, 0.08439765216870958, 0.023638183036946966, 0.004413738083386865, 0.0006181021984099906, 7.626840753330922e-05], [0.11742052045205949, 0.06577452531951862, 0.018422198114742366, 0.0034398057275233764, 0.00048171219998038075, 5.943907411489446e-05], [0.06863294295260423, 0.038445573453511, 0.010767876580711492, 0.0020105854526640573, 0.0002815634423484373, 3.474246722104028e-05], [0.05038772167260853, 0.02822529198634392, 0.007905369416091792, 0.0014760961111312514, 0.0002067132743532789, 2.550661086706435e-05]]","[{""score"": ""2-0"", ""prob"": 0.1506664805932239}, {""score"": ""1-0"", ""prob"": 0.12693442374618172}, {""score"": ""3-0"", ""prob"": 0.11742052045205949}]",0.6057,0.2362,0.1582,48,0.6119,0.2338,0.1542,48050,0.1596,-0.0387,-0.121,0.1596,0.3193,0.3067,0.0126,model_over_concentrated,,True
2026-06-18,Canada,Qatar,False,0.8672,0.1015,0.0312,0.8597,0.1403,0.0,2.8343,0.4076,"[[0.0403162646917021, 0.01471518003965474, 0.003247214378218103, 0.0004411531236052814, 4.4949929955076974e-05, 3.9281812125901075e-06], [0.1095938265901064, 0.04638331607985287, 0.009203669335300408, 0.0012503724740606605, 0.00012740282708974143, 1.113375242864561e-05], [0.157040528795421, 0.06400463142388063, 0.0130431070091578, 0.0017719826067552073, 0.0001805506745692409, 1.577835090003864e-05], [0.1483681016944855, 0.060470031124177384, 0.012322812728603135, 0.0016741264030154098, 0.00017057992004340585, 1.4907005146154785e-05], [0.10513095139807176, 0.04284796954702875, 0.008731722056577794, 0.001186255667488825, 0.00012086984384620461, 1.0562834029772135e-05], [0.1048168046948413, 0.04271993352914519, 0.008705630390316615, 0.001182710961556135, 0.00012050866702378156, 1.0531270732350246e-05]]","[{""score"": ""2-0"", ""prob"": 0.157040528795421}, {""score"": ""3-0"", ""prob"": 0.1483681016944855}, {""score"": ""1-0"", ""prob"": 0.1095938265901064}]",0.7479,0.1692,0.0829,48,0.7612,0.1642,0.0746,100526,0.1118,-0.0289,-0.0829,0.1118,0.2236,0.197,0.0266,model_over_concentrated,,False
2026-06-19,Scotland,Morocco,True,0.1397,0.2189,0.6414,0.1333,0.2578,0.6089,0.7609,1.9037,"[[0.07235559433613181, 0.12983441338488544, 0.12617324430023294, 0.08006427940864053, 0.03810408977420396, 0.02073516891541253], [0.05025705277067446, 0.1035802053348993, 0.0959995311747293, 0.060917299303033245, 0.028991683414742973, 0.015776454871619307], [0.020155119919277202, 0.03836879589681805, 0.036520856845997755, 0.02317461283473971, 0.011029232192677959, 0.006001796496850209], [0.0051117072502232215, 0.00973102878839797, 0.009262357627825315, 0.005877505910304866, 0.0027972151190122562, 0.0015221654244771052], [0.0009723168771744659, 0.0018509752339234138, 0.0017618275466708161, 0.001117982292908604, 0.0005320687074136395, 0.00028953675545599633], [0.0001689718550931723, 0.0003216674793473092, 0.00030617515328987054, 0.00019428598477385975, 9.246433815894475e-05, 5.03164799825637e-05]]","[{""score"": ""0-1"", ""prob"": 0.12983441338488544}, {""score"": ""0-2"", ""prob"": 0.12617324430023294}, {""score"": ""1-1"", ""prob"": 0.1035802053348993}]",0.1952,0.2684,0.5364,44,0.1859,0.2563,0.5578,68592,-0.0619,-0.0106,0.0725,0.0725,0.145,0.1052,0.0428,model_over_concentrated,,False
